Bin Id	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
maxbinned_coassembly.fa.263	42	0	UID2983	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	unresolved	59.7319875782	5.351543	4712	0.868958167766	11	11	53.2536077313	6.59699903983	6.27668727273	1.36762595276	5441.09090909	1274.33379775
maxbinned_coassembly.fa.264	40	3	UID3217	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile_tiedjei	51.9797880549	3.289342	3328	0.894378875775	11	62	56.1284551379	8.30705690322	4.24122095161	0.949111478087	3829.01612903	789.75088951
maxbinned_coassembly.fa.265	0	0	NA	NA	unresolved	61.0366579434	0.499046	516	0.951531522144	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.266	8	0	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	64.9919260823	1.799622	2479	0.932699755838	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
maxbinned_coassembly.fa.267	15	23	UID2993	k__Bacteria	p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	56.4851025232	1.228161	1801	0.902552678354	11	77	42.9388897508	7.08947795852	1.8711955974	1.6729307037	1670.83116883	1381.87024973
maxbinned_coassembly.fa.268	6	1	UID1741	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	s__Nocardioides_halotolerans	73.2587372512	5.123236	6631	0.941608194508	11	2	70.8996489349	1.05126974912	4.84303	0.013482	4719.5	14.5
maxbinned_coassembly.fa.269	13	0	UID2596	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Sediminibacterium	s__	44.048485909	2.125896	2817	0.901810342557	11	3	43.4286374662	2.99296776301	3.567765	0.247308032633	3223.33333333	150.156214953
maxbinned_coassembly.fa.270	38	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	36.2503275446	0.694562	753	0.899617312781	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.271	17	13	UID1	k__Archaea (root)	k__Archaea	33.7291265871	1.2995	1642	0.904903424394	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.272	29	14	UID3215	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Deferrisoma;f__Deferrisoma;g__Deferrisoma;s__Deferrisoma_camini	58.7008808564	8.969339	9635	0.879762154157	11	84	58.0589820201	8.68953006244	4.57293354762	1.49471208556	4071.72619048	1119.37102185
maxbinned_coassembly.fa.273	11	2	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	61.3473411761	2.761691	3797	0.942937859449	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
maxbinned_coassembly.fa.274	3	6	UID1	k__Bacteria (root)	k__Bacteria	50.9225423354	0.690971	896	0.890438238363	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.275	15	4	UID3217	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile_tiedjei	46.7828864235	1.695122	2309	0.885233629202	11	62	56.1284551379	8.30705690322	4.24122095161	0.949111478087	3829.01612903	789.75088951
maxbinned_coassembly.fa.276	23	3	UID2588	k__Bacteria;p__Bacteroidetes	unresolved	42.4598007942	0.30722	438	0.875522426925	11	414	41.6879043577	6.16231082511	4.2037910314	1.52455854715	3658.55555556	1225.67335159
maxbinned_coassembly.fa.277	6	0	UID3972	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	unresolved	59.0065399762	1.758722	2561	0.872070173683	11	30	64.6971941548	2.59984034108	4.3404704	0.513797667836	4064.1	459.709063793
maxbinned_coassembly.fa.278	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	51.6234479468	1.484002	1567	0.880396387606	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.279	5	0	UID1	k__Archaea (root)	k__Archaea	73.7085838208	1.246403	1501	0.913902646255	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.280	23	6	UID1	k__Archaea (root)	k__Archaea	39.3946661921	1.29251	1789	0.911804937679	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.281	37	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	40.3532607228	0.925945	982	0.863948722656	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.282	37	3	UID1	k__Bacteria (root)	k__Bacteria	43.4395264933	0.84814	885	0.885059070436	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.283	4	0	UID3880	k__Bacteria;p__Proteobacteria	unresolved	54.4511641024	1.436085	2127	0.872932312502	11	1495	52.9489836668	10.613533521	4.27321480201	1.5745609793	4019.91237458	1426.77094264
maxbinned_coassembly.fa.284	17	12	UID1	k__Bacteria (root)	k__Bacteria	35.2439529222	0.526618	854	0.92343596307	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.285	3	0	UID3233	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Desulfovibrionales	62.9495963158	1.578833	1809	0.938003576059	11	46	57.9270067639	8.1573544623	3.95454715217	0.747843823467	3592.5	649.359207554
maxbinned_coassembly.fa.286	2	0	UID3235	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfotalea;s__Desulfotalea_psychrophila	43.4838881497	0.991289	1282	0.928915785407	11	5	54.111367786	6.61115303754	4.4153048	0.796783927483	3887.4	661.542621454
maxbinned_coassembly.fa.287	22	16	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	52.7973105989	0.875734	994	0.896371500935	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.288	5	1	UID4389	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	f__Legionellaceae;g__Legionella;s__Legionella_pneumophila	42.9374272307	0.967098	1292	0.921385423194	11	23	40.0031856841	3.05021549209	3.19296878261	0.700009613884	2941.52173913	541.426125642
maxbinned_coassembly.fa.289	24	17	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	40.8057795591	3.063071	3183	0.923902188359	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.290	14	19	UID4389	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	f__Coxiellaceae;g__Coxiella;s__Coxiella_burnetii	39.4644923499	1.773308	1748	0.900158348127	11	23	40.0031856841	3.05021549209	3.19296878261	0.700009613884	2941.52173913	541.426125642
maxbinned_coassembly.fa.291	28	2	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	58.5334147203	1.616967	1892	0.912042113414	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
maxbinned_coassembly.fa.292	13	26	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	60.8175641627	1.72647	1901	0.88552595759	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.293	14	10	UID1	k__Archaea (root)	k__Archaea	34.8620957957	1.654083	1824	0.93063528251	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.294	13	2	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	41.7936727393	1.668621	2323	0.884694007806	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.295	23	15	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	57.6587372069	1.266795	1315	0.909794402409	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.296	6	3	UID2606	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	unresolved	39.8505096567	2.380622	3391	0.922418174746	11	11	39.9597270081	3.28075158099	5.25964718182	1.23305115393	4639.72727273	1039.91145523
maxbinned_coassembly.fa.297	1	0	UID3047	k__Bacteria	p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis_vadensis	44.6589747099	0.124199	116	0.911633749064	11	13	57.5577008374	5.62263534464	4.93147930769	2.10484696641	4236.38461538	1609.1957159
maxbinned_coassembly.fa.298	26	17	UID3961	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	p__Sideroxydans;c__Sideroxydans;o__Sideroxydans;f__Sideroxydans;g__Sideroxydans;s__Sideroxydans_lithotrophicus	54.40445942	2.36533	2365	0.939896758592	11	2	55.1482830719	2.39345939129	3.0830635	0.0794075	3027.5	21.5
maxbinned_coassembly.fa.299	25	7	UID1	k__Archaea (root)	k__Archaea	30.8530910153	2.095978	2876	0.877753964975	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.300	29	11	UID1	k__Archaea (root)	k__Archaea	27.3708467446	1.019351	1411	0.92165995815	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.301	30	3	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	46.461112724	0.750914	897	0.829471817012	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.302	40	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	46.6000186512	1.383287	1358	0.864680286882	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.303	36	4	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	46.4076323169	1.173641	1255	0.882843220371	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.304	7	0	UID2535	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	g__Treponema	63.2650529127	2.063305	2190	0.926138888822	11	33	44.8210271728	5.71870393932	2.85230736364	0.829703588646	2657.39393939	756.636093605
maxbinned_coassembly.fa.305	27	8	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	50.2987043215	2.255575	2692	0.94622967536	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.306	2	0	UID2596	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Sediminibacterium	s__	48.4349339394	1.326206	1699	0.923071528858	11	3	43.4286374662	2.99296776301	3.567765	0.247308032633	3223.33333333	150.156214953
maxbinned_coassembly.fa.307	17	13	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	48.1397669797	1.150286	1650	0.869382918683	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.308	12	1	UID2571	k__Bacteria	p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	36.3528085899	2.856291	3198	0.897799278855	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.309	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.7359184974	0.97273	949	0.905927646932	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.310	16	4	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	54.0873036092	1.040209	1506	0.913972095992	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.311	14	24	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	55.7878270441	1.326465	1609	0.872620838092	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.312	12	1	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	42.4660704205	2.14341	2827	0.931562790133	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.313	14	8	UID1	k__Archaea (root)	k__Archaea	31.3009903352	2.372631	3781	0.90213143131	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.314	39	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.8723673888	1.6571	1641	0.88303542333	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.315	11	29	UID1	k__Bacteria (root)	k__Bacteria	37.3391349354	0.954449	1056	0.901185919834	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.316	23	5	UID4389	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	f__Coxiellaceae;g__Coxiella;s__Coxiella_burnetii	37.9959834697	2.137168	2516	0.881668170214	11	23	40.0031856841	3.05021549209	3.19296878261	0.700009613884	2941.52173913	541.426125642
maxbinned_coassembly.fa.317	3	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	39.4400455452	1.431545	1930	0.901773957507	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.318	7	1	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	44.832909431	1.040334	1537	0.87357329473	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.319	9	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	39.6108528986	0.242479	356	0.852931594076	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.320	12	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.4827498396	1.162366	1615	0.892144987035	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.321	5	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	56.745182971	0.893912	1221	0.936595548555	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.322	6	3	UID2502	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Spirochaetaceae	40.7922931999	1.190014	1247	0.928738653495	11	66	38.831279651	10.6533604201	2.51039843939	0.965063485649	2344.34848485	864.558172192
maxbinned_coassembly.fa.323	19	11	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	55.4366716801	2.924142	2771	0.930385391681	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
maxbinned_coassembly.fa.324	14	20	UID1	k__Bacteria (root)	k__Bacteria	48.1446225611	1.540064	2541	0.914382129574	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.325	0	0	NA	NA	unresolved	39.2080981307	0.246773	359	0.921016480733	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.326	10	0	UID3961	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Gallionellales;f__Gallionellaceae;g__Gallionella;s__Gallionella_capsiferriformans	54.6149486056	3.147424	3912	0.923868852751	11	2	55.1482830719	2.39345939129	3.0830635	0.0794075	3027.5	21.5
maxbinned_coassembly.fa.327	3	0	UID2	k__Archaea	unresolved	31.3275766274	1.276077	1191	0.943947739831	11	207	49.4901969826	12.0399167795	2.62732413527	1.00859993887	2716.39613527	950.506647297
maxbinned_coassembly.fa.328	36	6	UID3158	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	unresolved	40.4913193749	2.894492	3214	0.939313357923	11	5	38.2480464877	4.71766860317	2.4974222	0.327330592277	2522.6	324.89850723
maxbinned_coassembly.fa.329	5	0	UID2113	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Solirubrobacterales	51.7432811119	0.659819	710	0.903688738881	11	8	71.7356924685	2.30444818497	5.60481075	1.85734076272	5389.0	1723.35160371
maxbinned_coassembly.fa.330	7	15	UID2993	k__Bacteria	p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	36.8684582972	1.736742	2727	0.899834287419	11	77	42.9388897508	7.08947795852	1.8711955974	1.6729307037	1670.83116883	1381.87024973
maxbinned_coassembly.fa.331	2	0	UID3198	k__Bacteria	p__Nitrospinae;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__Nitrospina;s__Nitrospina_gracilis	59.948637133	7.521387	8148	0.872969573298	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
maxbinned_coassembly.fa.332	13	9	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	c__;o__;f__;g__;s__	33.4399664431	0.829636	1269	0.90204258253	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.333	11	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	39.0881685551	0.397069	591	0.932545728828	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.334	31	1	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	35.7174487485	1.102016	1486	0.904779059469	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.335	35	4	UID2308	k__Bacteria;p__Chloroflexi	c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	47.7446297201	1.120193	1345	0.907293653861	11	22	56.0302438448	6.08038244773	3.92836	1.76933331899	3371.90909091	1279.43559677
maxbinned_coassembly.fa.336	10	0	UID2616	k__Bacteria;p__Bacteroidetes	c__Bacteroidia;o__Bacteroidales	39.2432259022	2.08847	2333	0.874284524077	11	339	41.2085843471	6.09138086841	3.91522416224	1.35300552133	3422.87610619	1091.16090759
maxbinned_coassembly.fa.337	4	6	UID1	k__Bacteria (root)	k__Bacteria	38.3228781083	0.597309	791	0.920366175631	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.338	5	0	UID1	k__Archaea (root)	k__Archaea	32.3316889555	2.201846	3086	0.872746322858	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.339	11	2	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	56.8448586027	2.199052	3127	0.923579797113	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
maxbinned_coassembly.fa.340	8	0	UID3234	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfurivibrio;s__Desulfurivibrio_alkaliphilus	47.2829419523	0.291915	417	0.849254063683	11	6	55.1405247934	6.45899433359	4.1957145	0.877583816614	3694.83333333	741.692977061
maxbinned_coassembly.fa.341	13	27	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	c__;o__;f__;g__;s__	58.1217083812	2.522505	3253	0.896352633592	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.342	3	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	55.2840707445	1.566652	2096	0.885878931633	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
